idManifestacion	place	entity	date	lugarPublicacionOriginal
560779	Madrid			
560780	Madrid			
560781	Madrid			
560782	Madrid			
560783	Almería			
560784	Almería			
560785	Almería			
560786	Madrid			
560787	Madrid			
560788	Madrid			
560789	Madrid			
560790	Madrid			
560792	Madrid			
560793	Tíjola			
560794	Madrid			
560795	Madrid			
560796	Gante			
560797	Madrid			
560798	Madrid			
560799	Madrid			
560800	Madrid			
560801	Madrid			
560802	Madrid			
560803	Madrid			
560804	Madrid			
560805	Madrid			
560806	Cuevas de Vera			
560807	Cuevas de Vera			
560808	Madrid			
560809	Madrid			
560810	Madrid			
560811	Madrid			
560812	Almería			
560813	Madrid			
560814	Madrid			
560815	Madrid			
560816	Madrid			
560817	Madrid			
560818	Madrid			
560819	Madrid			
560820	Cuevas de Almanzora			
560821	Madrid			
560822	Madrid			
560823	Almería			
560824	Almería			
560825	Almería			
560826	Almería			
560827	Almería			
560828	Almería			
560829	Almería			
560830	Almería			
560831	Almería			
560832	Madrid			
560833	Almería			
560834	Almería			
560835	Madrid			
560836	Madrid			
560837	Madrid			
560838	Madrid			
560839	Madrid			
560840	Cuevas de Vera			
560841	Madrid			
560842	Madrid			
560843	Madrid			
560844	Madrid			
560845	Almería			
560846	Madrid			
560847	Madrid			
560848	Madrid			
560849	Cuevas de Vera			
560850	Madrid			
560851	Madrid			
560852	Almería			
560853	Almería			
560854	Madrid			
560855	Madrid			
560856	Madrid			
560857	Vélez Blanco			
560858	Madrid			
560859	Madrid			
560860	Madrid			
560861	Vélez Blanco			
560862	Vélez Blanco			
560863	Vélez Blanco			
560864	Vélez Blanco			
560865	Vélez Blanco			
560866	Vélez Blanco			
560867	Madrid			
560868	Madrid			
560869	Madrid			
560870	Madrid			
560871	Madrid			
560872	Madrid			
560873	Madrid			
560874	Madrid			
560875	Madrid			
560876	Almería			
560877	Almería			
560878	Almería			
560880	Madrid			
560881	Copenhague			
560882	Madrid			
560883	Madrid			
560884	Abalos			
560886	Madrid			
560888	Madrid			
560889	Copenhague			
560890	Copenhague			
560891	Madrid			
560892	Madrid			
560893	Copenhague			
560894	Copenhague			
560895	Madrid			
560896	Madrid			
560899	Copenhague			
560900	Copenhague			
560901	Copenhague			
560902	Madrid			
560903	Madrid			
560904	Madrid			
560905	Copenhague			
560906	Copenhague			
560907	Copenhague			
560908	Copenhague			
560909	Copenhague			
560910	Copenhague			
560911	Copenhague			
560912	Copenhague			
560913	Copenhague			
560914	Madrid			
560915	Copenhague			
560916	Copenhague			
560917	Madrid			
560918	Madrid			
560919	Sevilla			
560920	Madrid			
560921	Madrid			
560922	Madrid			
560923	Hamburgo Crossborstel			
560924	Madrid			
560925	Roma			
560926	Madrid			
560927	Madrid			
560928	Worcester	Massachusetts		
560929	Worcester	Massachusetts		
560930	Madrid			
560931	Madrid			
560932	Madrid			
560933	Madrid			
560934	Madrid			
560935	Madrid			
560936	Madrid			
560937	Madrid			
560938	Madrid			
560939	Pontevedra			
560940	Madrid			
560941	Madrid			
560942	Madrid			
560943	Madrid			
560944	Madrid			
560945	Madrid			
560946	Madrid			
560947	Pontevedra			
560948	Madrid			
560949	Pontevedra			
560950	Madrid			
560951	Madrid			
560953	Madrid			
560955	Madrid			
560956	Madrid			
560957	Nueva York			
560958	Madrid			
560959	Madrid			
560960	Madrid			
560961	Medina Sidonia			
560962	Medina Sidonia Cádiz			
560963	Madrid			
560964	Madrid			
560965	Madrid			
560966	Madrid			
560967	México D. F			
560968	México D. F			
560969	México D. F			
560971	México D. F			
560972	México D. F			
560973	México D. F			
560974	México D. F			
560975	México D. F			
560976	México D. F			
560977	México D. F			
560978	México D. F			
560979	México D. F			
560980	México D. F			
560981	Madrid			
560982	Madrid			
560983	Madrid			
560984	Madrid			
560985	Buenos Aires			
560986	Madrid			
560987	Madrid			
560988	Madrid			
560989	Madrid			
560990	Madrid			
560993	Madrid			
560994	Madrid			
560995	Madrid			
560996	San Francisco			
560997	San Francisco			
560998	San Francisco			
560999	San Francisco			
561000	Madrid			
561001	Madrid			
561002	Madrid			
561003	Madrid			
561004	Madrid			
561005	Madrid			
561006	Madrid			
561007	Berkeley			
561008	Madrid			
561009	Madrid			
561010	Madrid			
561011	Madrid			
561012	Madrid			
561013	Madrid			
561014	Madrid			
561015	Madrid			
561016	Madrid			
561017	Massachusetts			
561020	Saint Thomas			
561021	Madrid			
561022	Caracas			
561023	Madrid			
561024	Madrid			
561025	Madrid			
561026	Madrid			
561028	Madrid			
561029	Tarragona			
561030	Madrid			
561031	Madrid			
561032	Madrid			
561033	Madrid			
561034	Madrid			
561035	Madrid			
561036	Madrid			
561037	Madrid			
561038	Madrid			
561039	Madrid			
561040	Madrid			
561041	Madrid			
561042	Madrid			
561043	Madrid			
561044	Madrid			
561045	Madrid			
561046	Madrid			
561047	Madrid			
561048	Tiemblo	El Ávila		
561049	Ávila			
561050	Ávila			
561051	Ávila			
561052	Madrid			
561053	Madrid			
561054	Madrid			
561055	Madrid			
561056	Madrid			
561057	Madrid			
561058	Madrid			
561059	Madrid			
561060	Ávila			
561061	Madrid			
561062	Madrid			
561063	Ávila			
561064	Madrid			
561065	Madrid			
561066	Madrid			
561067	Madrid			
561068	Madrid			
561069	Madrid			
561070	Madrid			
561071	Madrid			
561072	Madrid			
561073	Madrid			
561074	Madrid			
561075	Madrid			
561076	Madrid			
561077	Madrid			
561078	Sevilla			
561079	Madrid			
561080	Madrid			
561081	Ávila			
561082	Madrid			
561083	Madrid			
561084	Madrid			
561085	Ávila			
561086	Madrid			
561087	Ávila			
561088	Madrid			
561089	Gijón			
561090	Madrid			
561091	Madrid			
561092	Madrid			
561093	Madrid			
561094	Madrid			
561095	Madrid			
561096	Madrid			
561097	Madrid			
561098	Madrid			
561099	Madrid			
561100	Madrid			
561101	Madrid			
561102	Madrid			
561103	Madrid			
561104	Madrid			
561105	Madrid			
561106	Madrid			
561107	Madrid			
561108	Madrid			
561109	Madrid			
561111	Salamanca			
561113	Madrid			
561115	Madrid			
561116	Madrid			
561117	Madrid			
561118	Madrid			
561119	Madrid			
561120	Madrid			
561121	Madrid			
561122	Madrid			
561123	Madrid			
561124	Madrid			
561125	Madrid			
561126	Madrid			
561127	Alzola			
561128	Madrid			
561129	Ávila			
561130	Ávila			
561131	Madrid			
561132	Madrid			
561133	Ávila			
561134	Madrid			
561135	Madrid			
561136	Madrid			
561137	Madrid			
561138	Madrid			
561139	Madrid			
561140	Ávila			
561141	Madrid			
561142	Ávila			
561143	Ávila			
561144	Ávila			
561145	Madrid			
561146	Madrid			
561147	Madrid			
561148	Ávila			
561150	Madrid			
561151	Madrid			
561152	Ávila			
561153	Madrid			
561154	Madrid			
561155	Granada			
561167	Madrid			
561168	Zamora			
561169	Granada			
561171	Madrid			
561173	Madrid			
561178	Madrid			
561179	Madrid			
561180	Madrid			
561181	Ávila			
561182	Ávila			
561183	Ávila			
561184	Madrid			
561185	Madrid			
561186	Madrid			
561187	Ávila			
561188	Madrid			
561189	Ávila			
561190	Madrid			
561191	Ávila			
561192	Ávila			
561193	Madrid			
561194	Madrid			
561195	Madrid			
561196	Ávila			
561197	Madrid			
561198	Ávila			
561199	Madrid			
561200	Madrid			
561201	Madrid			
561202	Madrid			
561203	Madrid			
561204	Madrid			
561206	Madrid			
561207	Madrid			
561208	Madrid			
561209	Madrid			
561210	Madrid			
561211	Madrid			
561212	Madrid			
561213	Madrid			
561214	Ávila			
561215	Madrid			
561216	Madrid			
561217	Madrid			
561218	Madrid			
561222	Madrid			
561224	Madrid			
561225	Ávila			
561226	Madrid			
561227	Ávila			
561228	Madrid			
561229	Madrid			
561230	Madrid			
561231	Madrid			
561232	Madrid			
561233	Madrid			
561234	Madrid			
561235	Ávila			
561236	Madrid			
561237	Ávila			
561238	Madrid			
561239	Madrid			
561240	Madrid			
561241	Ávila			
561242	Ávila			
561243	Madrid			
561244	Madrid			
561245	Madrid			
561246	Ávila			
561247	Madrid			
561248	Madrid			
561249	Madrid			
561250	Madrid			
561251	Madrid			
561252	Ávila			
561253	Ávila			
561254	Ávila			
561255	Madrid			
561256	Ávila			
561257	Madrid			
561258	Madrid			
561259	Ávila			
561260	Ávila			
561261	Madrid			
561262	Madrid			
561263	Madrid			
561264	Madrid			
561265	Ávila			
561266	Ávila			
561267	Ávila			
561268	Madrid			
561269	Madrid			
561270	Madrid			
561271	Madrid			
561272	Ávila			
561273	Madrid			
561274	Madrid			
561275	Madrid			
561276	Madrid			
561277	Madrid			
561278	Ávila			
561279	Madrid			
561280	Madrid			
561281	Arenas de San Pedro			
561282	Arenas de San Pedro			
561283	Madrid			
561284	Madrid			
561285	Ávila			
561286	Madrid			
561287	Madrid			
561288	Madrid			
561289	Madrid			
561290	Madrid			
561291	Madrid			
561292	Madrid			
561293	Madrid			
561294	Barcelona			
561295	Avellanes			
561296	Barcelona			
561297	Barcelona			
561298	Madrid			
561299	Madrid			
561300	Madrid			
561301	Barcelona			
561302	Madrid			
561303	Roma			
561304	Madrid			
561305	Madrid			
561306	Madrid			
561307	Barcelona			
561308	Madrid			
561309	Madrid			
561310	Barcelona			
561311	Barcelona			
561312	Madrid			
561313	Madrid			
561314	Barcelona			
561315	Barcelona			
561316	Barcelona			
561317	Barcelona			
561318	Barcelona			
561319	Madrid			
561320	Barcelona			
561321	Madrid			
561322	Barcelona			
561323	Barcelona			
561324	Madrid			
561325	Madrid			
561326	Manresa			
561327	Barcelona			
561328	Madrid			
561329	Madrid			
561330	Madrid			
561331	Madrid			
561332	Madrid			
561333	Madrid			
561334	Madrid			
561335	Madrid			
561336	Madrid			
561337	Barcelona			
561338	Barcelona			
561339	Madrid			
561340	Madrid			
561341	Madrid			
561342	Madrid			
561343	Madrid			
561344	Barcelona			
561345	Barcelona			
561346	Barcelona			
561347	Barcelona			
561348	Barcelona			
561349	Barcelona			
561350	Barcelona			
561351	Barcelona			
561352	Madrid			
561353	Madrid			
561354	Madrid			
561355	Barcelona			
561356	Barcelona			
561357	Barcelona			
561358	Barcelona			
561359	Barcelona			
561360	Barcelona			
561361	Barcelona			
561362	Tarragona			
561363	Barcelona			
561364	Madrid			
561365	Barcelona			
561366	Barcelona			
561367	Barcelona			
561368	Barcelona			
561369	Barcelona			
561370	Barcelona			
561371	Barcelona			
561372	Barcelona			
561373	Barcelona			
561374	Barcelona			
561375	Madrid			
561376	Madrid			
561377	Madrid			
561378	Madrid			
561379	Madrid			
561380	Barcelona			
561381	Barcelona			
561382	Barcelona			
561383	Barcelona			
561384	Barcelona			
561385	Barcelona			
561386	Barcelona			
561387	Madrid			
561388	Madrid			
561389	Madrid			
561390	Madrid			
561391	Madrid			
561392	Madrid			
561393	Madrid			
561394	Madrid			
561395	Madrid			
561396	Madrid			
561397	Madrid			
561398	Barcelona			
561399	Madrid			
561400	Madrid			
561401	Madrid			
561402	Madrid			
561403	Barcelona			
561404	Barcelona			
561405	Madrid			
561406	Madrid			
561407	Vic			
561408	Madrid			
561409	Barcelona			
561410	Vich			
561411	Madrid			
561412	Vich			
561413	Madrid			
561414	Madrid			
561415	Madrid			
561416	Madrid			
561421	Madrid			
561422	Barcelona			
561423	Madrid			
561424	Madrid			
561425	Madrid			
561426	Madrid			
561427	Madrid			
561428	Madrid			
561429	Madrid			
561430	Madrid			
561431	Barcelona			
561432	Barcelona			
561433	Madrid			
561434	Madrid			
561435	Madrid			
561436	Madrid			
561437	Barcelona			
561439	Madrid			
561440	Madrid			
561441	Madrid			
561442	Barcelona			
561443	Madrid			
561444	Madrid			
561445	Barcelona			
561446	Barcelona			
561447	Barcelona			
561448	Madrid			
561449	Madrid			
561450	Barcelona			
561451	Barcelona			
561452	Madrid			
561453	Madrid			
561454	Madrid			
561455	Badalona			
561456	Badalona			
561457	Madrid			
561458	Madrid			
561459	Argentona			
561460	Barcelona			
561461	Madrid			
561462	Madrid			
561463	Barcelona			
561464	Madrid			
561465	Barcelona			
561466	Madrid			
561467	Madrid			
561468	Madrid			
561469	Barcelona			
561470	Madrid			
561471	Madrid			
561472	Madrid			
561473	Barcelona			
561474	Madrid			
561475	Madrid			
561476	Barcelona			
561477	Barcelona			
561478	Madrid			
561479	Madrid			
561480	Barcelona			
561481	Madrid			
561482	Madrid			
561483	Madrid			
561484	Barcelona			
561485	Madrid			
561486	Madrid			
561487	Madrid			
561488	Madrid			
561489	Madrid			
561490	Madrid			
561491	Barcelona			
561492	Madrid			
561493	Madrid			
561494	Barcelona			
561495	Madrid			
561496	Barcelona			
561497	Madrid			
561498	Madrid			
561499	Barcelona			
561500	Pozuelo de Alarcón			
561501	Madrid			
561502	Madrid			
561503	Madrid			
561504	Madrid			
561505	Barcelona			
561506	Barcelona			
561507	Madrid			
561508	Ravenna			
561509	Madrid			
561510	Barcelona			
561511	Barcelona			
561512	Madrid			
561513	Barcelona			
561514	Madrid			
561515	Barcelona			
561516	Madrid			
561517	Madrid			
561518	Barcelona			
561519	Manresa			
561520	Manresa			
561521	Manresa			
561522	Madrid			
561523	Tarragona			
561524	Vitoria			
561525	Zaragoza			
561526	Toledo			
561527	Madrid			
561528	Madrid			
561529	Madrid			
561530	Barcelona			
561531	Madrid			
561532	Madrid			
561533	Madrid			
561534	Madrid			
561535	Madrid			
561536	Madrid			
561537	Madrid			
561538	Madrid			
561539	Barcelona			
561540	Madrid			
561541	Madrid			
561542	Madrid			
561543	Madrid			
561544	Madrid			
561545	Madrid			
561546	Madrid			
561547	Madrid			
561548	Madrid			
561549	Madrid			
561550	Madrid			
561551	Madrid			
561552	Madrid			
561553	Madrid			
561554	Barcelona			
561555	Madrid			
561556	Madrid			
561557	Madrid			
561558	Barcelona			
561559	Madrid			
561560	Barcelona			
561561	Cornellá del Llobregat			
561562	Madrid			
561563	Barcelona			
561564	Barcelona			
561565	Madrid			
561566	Barcelona			
561567	Barcelona			
561568	Madrid			
561569	Madrid			
561570	Barcelona			
561571	Barcelona			
561572	Barcelona			
561573	Madrid			
561574	Madrid			
561575	Barcelona			
561576	Barcelona			
561577	Barcelona			
561578	Barcelona			
561579	Madrid			
561580	Madrid			
561581	Barcelona			
561582	Madrid			
561583	Madrid			
561584	Barcelona			
561585	Barcelona			
561586	Madrid			
561587	Madrid			
561588	Madrid			
561589	Barcelona			
561590	Madrid			
561591	Barcelona			
561592	Madrid			
561593	Madrid			
561594	Madrid			
561595	Madrid			
561596	Madrid			
561597	Madrid			
561599	Madrid			
561600	Madrid			
561601	Madrid			
561602	Madrid			
561603	Badajoz			
561604	Madrid			
561605	Madrid			
561606	Madrid			
561607	Madrid			
561608	Madrid			
561609	Badajoz			
561610	Madrid			
561611	Madrid			
561612	Madrid			
561613	Madrid			
561614	Badajoz			
561615	Madrid			
561616	Madrid			
561617	Madrid			
561618	Madrid			
561619	Madrid			
561620	Madrid			
561621	Madrid			
561622	Madrid			
561623	Madrid			
561624	Badajoz			
561625	Madrid			
561626	Madrid			
561627	Madrid			
561628	Madrid			
561629	Madrid			
561630	Madrid			
561631	Madrid			
561632	Madrid			
561633	Madrid			
561634	Madrid			
561635	Madrid			
561636	Madrid			
561637	Madrid			
561638	Madrid			
561639	Madrid			
561640	Madrid			
561641	Madrid			
561642	Madrid			
561643	Madrid			
561644	Madrid			
561645	Madrid			
561646	Madrid			
561647	Madrid			
561648	Madrid			
561649	Badajoz			
561650	Badajoz			
561651	Madrid			
561652	Madrid			
561653	Madrid			
561654	Madrid			
561655	Madrid			
561656	Badajoz			
561657	Madrid			
561658	Badajoz			
561659	Madrid			
561660	Madrid			
561661	Madrid			
561662	Madrid			
561663	Madrid			
561664	Badajoz			
561665	Madrid			
561666	Madrid			
561667	Madrid			
561668	Madrid			
561669	Madrid			
561670	Madrid			
561671	Madrid			
561672	Madrid			
561673	Medina Sidonia			
561674	Madrid			
561675	Madrid			
561676	Badajoz			
561678	Madrid			
561679	Madrid			
561680	Madrid			
561681	Madrid			
561682	Badajoz			
561683	Madrid			
561684	Badajoz			
561685	Badajoz			
561686	Madrid			
561687	Mérida			
561688	Madrid			
561689	Madrid			
561690	Madrid			
561691	Madrid			
561692	Madrid			
561693	Madrid			
561694	Madrid			
561695	Madrid			
561696	Madrid			
561697	Madrid			
561698	Madrid			
561699	Madrid			
561700	Madrid			
561701	Badajoz			
561702	Madrid			
561703	Badajoz			
561704	Badajoz			
561705	Badajoz			
561706	Madrid			
561707	Madrid			
561708	Madrid			
561709	Madrid			
561710	Madrid			
561711	Mérida			
561712	Madrid			
561713	Badajoz			
561714	Badajoz			
561715	Madrid			
561717	Madrid			
561718	Badajoz			
561719	Madrid			
561720	Madrid			
561721	Madrid			
561722	Madrid			
561723	Almendralejo			
561724	Madrid			
561725	Madrid			
561726	Madrid			
561727	Madrid			
561728	Madrid			
561729	Madrid			
561730	Madrid			
561731	Madrid			
561732	Madrid			
561733	Madrid			
561737	Madrid			
561738	Madrid			
561739	Madrid			
561740	Madrid			
561741	Madrid			
561742	Madrid			
561743	Madrid			
561744	Madrid			
561745	Madrid			
561746	Madrid			
561747	Badajoz			
561748	Badajoz			
561750	Badajoz			
561751	Madrid			
561752	Madrid			
561753	Badajoz			
561754	Madrid			
561755	Madrid			
561756	Madrid			
561759	Madrid			
561760	Madrid			
561761	Madrid			
561765	Madrid			
561766	Madrid			
561767	Madrid			
561768	Madrid			
561769	Córdoba			
561770	Madrid			
561771	Madrid			
561772	Madrid			
561773	Madrid			
561774	Madrid			
561776	Madrid			
561777	Madrid			
561778	Madrid			
561779	Madrid			
561780	Madrid			
561781	Madrid			
561782	Madrid			
561783	Madrid			
561784	Madrid			
561785	Madrid			
561786	Madrid			
561787	Madrid			
561788	Madrid			
561789	Mérida			
561790	Balálcazar Córdoba			
561791	Belalcázar Córdoba			
561792	Madrid			
561793	Zalamea de la Serena			
561794	Madrid			
561795	Madrid			
561796	Badajoz			
561798	Madrid			
561799	Llerena			
561800	Badajoz			
561803	Madrid			
561804	Mérida			
561805	Madrid			
561806	Madrid			
561807	Madrid			
561808	Madrid			
561809	Madrid			
561810	Madrid			
561811	Madrid			
561812	Madrid			
561813	Madrid			
561814	Badajoz			
561815	Badajoz			
561816	Madrid			
561817	Madrid			
561818	Badajoz			
561819	Badajoz			
561820	Madrid			
561821	Madrid			
561822	Madrid			
561823	Madrid			
561824	Badajoz			
561825	Badajoz			
561826	Madrid			
561827	Toledo			
561828	Madrid			
561831	Madrid			
561832	Badajoz			
561833	Madrid			
561834	Alburquerque			
561835	Alburquerque			
561836	Alburquerque			
561837	Alburquerque			
561838	Alburquerque			
561839	Madrid			
561840	Madrid			
561841	Madrid			
561842	Madrid			
561843	Badajoz			
561844	Badajoz			
561845	Badajoz			
561846	Madrid			
561847	Madrid			
561848	Madrid			
561849	Madrid			
561850	Madrid			
561851	Madrid			
561852	Badajoz			
561853	Madrid			
561854	Badajoz			
561855	Madrid			
561856	Alburquerque			
561857	Madrid			
561858	Madrid			
561859	Madrid			
561860	Madrid			
561861	Madrid			
561862	Madrid			
561863	Madrid			
561864	Badajoz			
561865	Madrid			
561866	Madrid			
561867	Mérida			
561868	Madrid			
561869	Toledo			
561870	Madrid			
561871	Madrid			
561872	Badajoz			
561873	Madrid			
561874	Zalamea de la Serena			
561875	Madrid			
561876	Madrid			
561882	Madrid			
561883	Madrid			
561885	Bilbao			
561886	Bilbao			
561887	Bilbao			
561888	Bilbao			
561889	Madrid			
561890	Madrid			
561891	Madrid			
561892	Bilbao			
561893	Madrid			
561894	Madrid			
561895	Bilbao			
561896	Madrid			
561897	Guernica			
561898	Bilbao			
561899	Bilbao			
561903	Madrid			
561904	Bilbao			
561905	Madrid			
561906	Madrid			
561907	Madrid			
561908	Madrid			
561910	Madrid			
561911	Madrid			
561912	Madrid			
561913	Roa			
561914	Roa			
561915	Roa			
561916	Roa			
561917	Madrid			
561918	Madrid			
561919	Madrid			
561921	Madrid			
561922	Madrid			
561923	Briviesca			
561924	Burgos			
561925	Madrid			
561926	Madrid			
561927	Madrid			
561928	Madrid			
561929	Madrid			
561930	Madrid			
561931	Madrid			
561932	Madrid			
561933	Madrid			
561934	Madrid			
561935	Madrid			
561936	Madrid			
561937	Madrid			
561938	Madrid			
561939	Madrid			
561940	Madrid			
561941	Burgos			
561942	Madrid			
561943	Madrid			
561944	Madrid			
561945	Madrid			
561946	Madrid			
561947	Madrid			
561948	Madrid			
561949	Madrid			
561950	Madrid			
561951	Madrid			
561952	Madrid			
561953	Madrid			
561954	Burgos			
561955	Madrid			
561956	Madrid			
561957	Burgos			
561958	Madrid			
561959	Madrid			
561960	Madrid			
561961	Madrid			
561962	Madrid			
561963	Madrid			
561964	Madrid			
561965	Madrid			
561966	Madrid			
561967	Madrid			
561968	Madrid			
561969	Madrid			
561970	Madrid			
561971	Madrid			
561972	Madrid			
561973	Madrid			
561974	Madrid			
561975	Madrid			
561976	Madrid			
561977	Madrid			
561978	Madrid			
561979	Madrid			
561980	Madrid			
561981	Madrid			
561982	Madrid			
561983	Madrid			
561984	Burgos			
561985	Madrid			
561986	Madrid			
561987	Madrid			
561988	Madrid			
561989	Madrid			
561990	Madrid			
561991	Madrid			
561992	Madrid			
561993	Burgos			
561994	Burgos			
561995	Madrid			
561996	Madrid			
561997	Madrid			
561998	Madrid			
561999	Madrid			
562000	Burgos			
562001	Burgos			
562002	Madrid			
562003	Madrid			
562004	Madrid			
562005	Burgos			
562006	Burgos			
562008	Madrid			
562009	Madrid			
562010	Burgos			
562011	Madrid			
562012	Madrid			
562013	Madrid			
562014	Burgos			
562015	Madrid			
562016	Burgos			
562017	Madrid			
562018	Madrid			
562019	Madrid			
562020	Madrid			
562026	Madrid			
562027	Burgos			
562028	Madrid			
562029	Burgos			
562030	Madrid			
562031	Madrid			
562032	Madrid			
562033	Madrid			
562035	Madrid			
562036	Madrid			
562037	Burgos			
562039	Madrid			
562040	Madrid			
562041	Madrid			
562044	Madrid			
562045	Valladolid			
562046	Madrid			
562047	Madrid			
562048	Madrid			
562049	Madrid			
562052	Madrid			
562053	Madrid			
562054	Madrid			
562055	Madrid			
562056	Silos			
562057	Madrid			
562058	Madrid			
562059	Silos			
562060	Aranda de Duero			
562061	Aranda de Duero			
562062	Aranda de Duero			
562066	Madrid			
562067	Madrid			
562068	Madrid			
562069	Tordomar			
562070	Tordomar			
